,고객번호,총구매지수,선매품_구매지수,편의품_구매지수,전문품_구매지수,기타_구매지수,A_구매지수,B_구매지수,C_구매지수,D_구매지수,가공식품_구매지수,신선식품_구매지수,일상용품_구매지수,의류_구매지수,패션잡화_구매지수,전문스포츠/레저_구매지수,디지털/가전_구매지수,교육/문화용품_구매지수,가구/인테리어_구매지수,시설_구매지수,의약품/의료기기_구매지수,총구매횟수변동,성별,연령대,거주지역,RECENCY,성장률,label
16399,12891,0.0,3.0000000000000004,0.0,0.0,0.0,6.000000000000001,0.0,-3.6000000000000005,0.0,0.0,0.0,1.0,4.0,0.0,0.0,-1.8000000000000003,0.0,2.0,0.0,0.0,3,0,5,4,1,8.0,1
16400,11908,1.0,3.0000000000000004,0.0,0.0,0.0,5.0,3.0000000000000004,0.0,0.0,0.0,-0.6000000000000001,0.0,4.0,1.0,-1.8000000000000003,1.0,-0.6000000000000001,1.0,1.0,-5.4,4,0,4,9,1,62.0,1
16401,17418,0.0,-0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0000000000000004,-1.2000000000000002,0.0,-2.4000000000000004,-1.2000000000000002,-0.6000000000000001,2.0,-5.4,0.0,10,1,5,1,1,17.0,0
16402,10754,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.4000000000000004,0.0,1.0,1.0,0.0,0.0,-0.6000000000000001,2.0,-3.0,-3.0,-2.4000000000000004,0.0,-6.0,9,0,9,8,1,25.0,0
16403,17069,2.0,1.0,2.0,0.0,9.0,1.0,2.0,0.0,0.0,2.0,2.0,-0.6000000000000001,2.0,4.0,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,8,0,3,8,1,83.0,0
16404,9848,2.0,1.0,1.0,0.0,-5.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,-3.6000000000000005,1.0,-0.6000000000000001,4.0,0.0,0.0,6,0,3,11,1,33.0,0
16405,1767,0.0,-0.6000000000000001,1.0,8.0,0.0,-1.8000000000000003,0.0,0.0,0.0,-0.6000000000000001,2.0,0.0,0.0,-0.6000000000000001,0.0,0.0,5.0,3.0000000000000004,0.0,0.0,1,0,8,8,1,18.0,0
16406,13316,1.0,-0.6000000000000001,2.0,0.0,0.0,0.0,-2.4000000000000004,0.0,0.0,-0.6000000000000001,4.0,-0.6000000000000001,1.0,-0.6000000000000001,-1.8000000000000003,0.0,-5.4,6.000000000000001,0.0,0.0,4,1,6,9,1,49.0,0
16407,16492,-1.2000000000000002,-0.6000000000000001,-1.8000000000000003,0.0,0.0,-0.6000000000000001,1.0,-0.6000000000000001,0.0,-1.2000000000000002,-1.2000000000000002,-0.6000000000000001,1.0,0.0,-0.6000000000000001,-1.2000000000000002,0.0,-1.2000000000000002,0.0,0.0,5,0,6,8,1,-29.0,1
16408,17158,-1.2000000000000002,-2.4000000000000004,-0.6000000000000001,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,-1.8000000000000003,-0.6000000000000001,2.0,-0.6000000000000001,-3.0,-1.8000000000000003,-1.8000000000000003,-0.6000000000000001,0.0,0.0,0.0,5,0,5,7,1,-37.0,1
16409,8131,0.0,0.0,-0.6000000000000001,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,1.0,0.0,-0.6000000000000001,0.0,-1.8000000000000003,-3.0,-0.6000000000000001,0.0,5.0,-5.4,0.0,1,0,4,8,1,-1.0,1
16410,4062,-0.6000000000000001,0.0,-0.6000000000000001,0.0,0.0,-0.6000000000000001,1.0,0.0,0.0,-0.6000000000000001,-0.6000000000000001,1.0,-0.6000000000000001,-2.4000000000000004,1.0,-0.6000000000000001,6.000000000000001,-4.2,0.0,0.0,10,0,6,11,1,-15.0,1
16411,9422,0.0,-1.2000000000000002,2.0,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,1.0,2.0,0.0,-1.2000000000000002,3.0000000000000004,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,4,0,3,12,1,9.0,0
16412,10580,-0.6000000000000001,0.0,0.0,-5.4,0.0,-0.6000000000000001,0.0,-3.6000000000000005,0.0,0.0,0.0,0.0,0.0,-1.2000000000000002,-1.8000000000000003,2.0,1.0,-0.6000000000000001,0.0,0.0,2,1,3,3,1,-24.0,0
16413,7228,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,-1.2000000000000002,3.0000000000000004,0.0,2.0,0.0,2.0,-2.4000000000000004,-1.2000000000000002,0.0,0.0,0.0,6,1,5,12,1,27.0,0
16414,18096,-0.6000000000000001,-1.2000000000000002,-0.6000000000000001,9.0,0.0,0.0,-0.6000000000000001,7.000000000000001,0.0,1.0,-0.6000000000000001,-0.6000000000000001,-1.8000000000000003,3.0000000000000004,-3.0,-1.8000000000000003,-3.0,-0.6000000000000001,0.0,0.0,2,1,7,13,1,-16.0,1
16415,8949,-1.2000000000000002,-1.8000000000000003,0.0,0.0,0.0,0.0,-1.2000000000000002,1.0,0.0,-0.6000000000000001,2.0,0.0,-0.6000000000000001,-1.2000000000000002,0.0,-3.0,0.0,0.0,-0.6000000000000001,0.0,4,0,4,12,1,-25.0,1
16416,14711,0.0,2.0,1.0,0.0,0.0,3.0000000000000004,3.0000000000000004,5.0,0.0,2.0,0.0,4.0,2.0,3.0000000000000004,0.0,5.0,6.000000000000001,3.0000000000000004,0.0,0.0,5,0,6,9,1,1472.0,0
16417,782,-0.6000000000000001,0.0,-0.6000000000000001,0.0,0.0,5.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2000000000000002,-0.6000000000000001,0.0,0.0,0.0,9,1,9,5,1,-9.0,1
16418,13991,-0.6000000000000001,1.0,-0.6000000000000001,0.0,0.0,-0.6000000000000001,-0.6000000000000001,0.0,0.0,-1.2000000000000002,0.0,0.0,1.0,2.0,4.0,0.0,0.0,6.000000000000001,0.0,10.0,6,0,5,5,1,-4.0,1
16419,10074,2.0,2.0,1.0,0.0,10.0,2.0,0.0,-3.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,-3.0,-0.6000000000000001,0.0,9,0,6,16,1,69.0,1
16420,10065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,-0.6000000000000001,0.0,3.0000000000000004,-2.4000000000000004,2.0,5.0,4.0,0.0,0.0,7,0,7,2,1,11.0,1
16421,14493,0.0,3.0000000000000004,-0.6000000000000001,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0000000000000004,2.0,3.0000000000000004,2.0,7.000000000000001,-3.0,0.0,0.0,1,0,5,3,1,26.0,0
16422,4050,-1.2000000000000002,-3.6000000000000005,2.0,0.0,0.0,-3.6000000000000005,0.0,0.0,0.0,2.0,0.0,1.0,-1.8000000000000003,-4.800000000000001,-2.4000000000000004,3.0000000000000004,7.000000000000001,-2.4000000000000004,0.0,0.0,4,0,6,9,1,-29.0,1
16423,9464,0.0,3.0000000000000004,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0000000000000004,4.0,0.0,-2.4000000000000004,0.0,0.0,0.0,0.0,1,0,3,15,1,73.0,0
16424,3626,4.0,5.0,3.0000000000000004,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,7.000000000000001,1.0,5.0,1.0,4.0,1.0,10.0,0.0,8,1,6,8,1,134.0,0
16425,6668,1.0,1.0,0.0,0.0,0.0,3.0000000000000004,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.000000000000001,0.0,7.000000000000001,-1.8000000000000003,0.0,-6.0,9,0,5,2,1,26.0,0
16426,19171,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0,9,9,1,197.0,0
16427,14407,4.0,3.0000000000000004,8.0,0.0,0.0,4.0,9.0,0.0,0.0,7.000000000000001,1.0,2.0,4.0,0.0,7.000000000000001,0.0,7.000000000000001,10.0,0.0,0.0,2,1,4,2,1,0.0,0
16428,18414,0.0,-0.6000000000000001,1.0,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,1.0,-1.8000000000000003,5.0,-0.6000000000000001,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6,0,5,9,1,-19.0,0
16429,17708,1.0,0.0,2.0,0.0,0.0,3.0000000000000004,6.000000000000001,0.0,0.0,5.0,1.0,3.0000000000000004,0.0,0.0,0.0,0.0,7.000000000000001,5.0,0.0,0.0,1,1,2,2,1,0.0,0
16430,5653,0.0,1.0,-0.6000000000000001,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,1.0,-1.2000000000000002,-2.4000000000000004,1.0,1.0,2.0,9.0,0.0,10,0,6,11,1,-1.0,1
16431,17410,-0.6000000000000001,0.0,0.0,-6.0,0.0,-0.6000000000000001,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.0,-0.6000000000000001,0.0,1.0,-1.2000000000000002,0.0,0.0,4,0,6,9,1,-25.0,1
16432,7396,-0.6000000000000001,-1.8000000000000003,-0.6000000000000001,0.0,0.0,-1.2000000000000002,0.0,-3.6000000000000005,0.0,0.0,-0.6000000000000001,0.0,-2.4000000000000004,-0.6000000000000001,1.0,-1.2000000000000002,-1.2000000000000002,0.0,0.0,0.0,7,1,5,4,1,-33.0,1
16433,11989,-1.8000000000000003,-1.2000000000000002,-0.6000000000000001,0.0,0.0,-1.2000000000000002,-0.6000000000000001,0.0,0.0,-1.2000000000000002,-1.2000000000000002,1.0,-1.8000000000000003,-1.8000000000000003,0.0,-4.800000000000001,-0.6000000000000001,2.0,-5.4,0.0,8,0,3,2,1,-45.0,1
16434,11375,-1.2000000000000002,-0.6000000000000001,-3.0,0.0,0.0,0.0,-0.6000000000000001,5.0,0.0,-1.8000000000000003,-3.0,-1.2000000000000002,0.0,-2.4000000000000004,0.0,0.0,2.0,6.000000000000001,0.0,0.0,7,0,3,9,1,-35.0,1
16435,12907,1.0,0.0,1.0,0.0,0.0,-1.8000000000000003,0.0,0.0,0.0,1.0,1.0,2.0,-0.6000000000000001,0.0,4.0,0.0,0.0,3.0000000000000004,0.0,0.0,6,0,4,2,1,29.0,0
16436,3730,-1.8000000000000003,1.0,-3.6000000000000005,0.0,0.0,0.0,-1.8000000000000003,-3.0,0.0,-2.4000000000000004,-3.0,-1.2000000000000002,1.0,-1.2000000000000002,-3.0,-1.8000000000000003,-4.2,-3.6000000000000005,0.0,0.0,7,0,6,2,1,-40.0,1
16437,6695,-0.6000000000000001,0.0,-0.6000000000000001,-4.800000000000001,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,-1.8000000000000003,-1.8000000000000003,2.0,-0.6000000000000001,-0.6000000000000001,0.0,1.0,-1.8000000000000003,0.0,0.0,2,0,5,2,1,-26.0,1
16438,13052,-1.2000000000000002,-0.6000000000000001,-0.6000000000000001,0.0,0.0,-0.6000000000000001,0.0,2.0,0.0,0.0,-1.2000000000000002,-1.8000000000000003,1.0,1.0,-1.2000000000000002,-1.8000000000000003,-0.6000000000000001,-1.2000000000000002,0.0,9.0,4,0,4,3,1,-35.0,1
16439,16770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,-0.6000000000000001,-3.0,6.000000000000001,-1.2000000000000002,1.0,2.0,0.0,0.0,2,1,5,3,1,6.0,0
16440,6768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,-0.6000000000000001,2.0,0.0,0.0,4,1,5,10,1,8.0,0
16441,2614,-0.6000000000000001,-1.2000000000000002,-0.6000000000000001,0.0,0.0,-0.6000000000000001,0.0,0.0,10.0,-0.6000000000000001,-0.6000000000000001,-1.2000000000000002,-1.8000000000000003,2.0,-3.0,1.0,0.0,0.0,0.0,0.0,10,0,7,9,1,-27.0,1
16442,15951,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,3.0000000000000004,0.0,0.0,6,0,9,9,1,21.0,1
16443,2221,0.0,1.0,0.0,0.0,0.0,0.0,3.0000000000000004,0.0,0.0,-0.6000000000000001,-0.6000000000000001,0.0,2.0,1.0,-1.2000000000000002,6.000000000000001,0.0,0.0,0.0,0.0,9,0,7,9,1,27.0,0
16444,7404,1.0,1.0,0.0,-5.4,0.0,0.0,3.0000000000000004,-3.6000000000000005,0.0,1.0,0.0,-0.6000000000000001,2.0,-1.8000000000000003,5.0,-5.4,0.0,4.0,0.0,0.0,9,0,5,8,1,23.0,1
16445,9898,0.0,-1.2000000000000002,3.0000000000000004,0.0,0.0,-0.6000000000000001,3.0000000000000004,0.0,0.0,4.0,0.0,2.0,-0.6000000000000001,-1.2000000000000002,0.0,1.0,2.0,-5.4,0.0,0.0,1,0,2,8,1,7.0,1
16446,10506,0.0,0.0,2.0,-0.6000000000000001,0.0,0.0,2.0,-1.2000000000000002,0.0,3.0000000000000004,3.0000000000000004,0.0,0.0,0.0,0.0,-2.4000000000000004,3.0000000000000004,1.0,0.0,0.0,6,0,6,9,1,37.0,1
16447,18552,-0.6000000000000001,-1.2000000000000002,0.0,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,2.0,0.0,1.0,-1.2000000000000002,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10,0,6,2,1,-3.0,1
16448,14750,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,1.0,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,-2.4000000000000004,0.0,0.0,3,0,4,3,1,18.0,1
16449,1425,0.0,-0.6000000000000001,-1.8000000000000003,2.0,0.0,1.0,-3.0,0.0,0.0,-1.2000000000000002,-0.6000000000000001,4.0,0.0,2.0,0.0,0.0,-0.6000000000000001,1.0,0.0,0.0,3,0,8,8,1,19.0,1
16450,16134,-0.6000000000000001,1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,-1.2000000000000002,0.0,2.0,-1.8000000000000003,0.0,0.0,-3.0,-0.6000000000000001,0.0,-0.6000000000000001,4,0,4,7,1,-18.0,0
16451,19028,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0000000000000004,0.0,0.0,2.0,0.0,0.0,0.0,3,0,5,7,1,17.0,1
16452,378,0.0,-0.6000000000000001,4.0,0.0,0.0,0.0,2.0,-0.6000000000000001,0.0,0.0,1.0,0.0,-0.6000000000000001,0.0,-0.6000000000000001,-0.6000000000000001,8.0,0.0,9.0,0.0,9,0,9,9,1,-19.0,1
16453,9857,2.0,2.0,1.0,-4.800000000000001,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,2,2,1,79.0,0
16454,8025,0.0,0.0,0.0,8.0,0.0,0.0,3.0000000000000004,0.0,0.0,2.0,-0.6000000000000001,-1.2000000000000002,0.0,-1.8000000000000003,0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,4,0,4,2,1,-4.0,0
16455,416,0.0,0.0,-4.2,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0000000000000004,0.0,-0.6000000000000001,-0.6000000000000001,-6.0,0.0,-0.6000000000000001,0.0,0.0,4,1,9,9,1,-40.0,1
16456,10912,-1.8000000000000003,-1.2000000000000002,-2.4000000000000004,0.0,0.0,-3.0,-0.6000000000000001,5.0,0.0,-1.8000000000000003,-2.4000000000000004,-0.6000000000000001,-0.6000000000000001,-1.8000000000000003,0.0,-0.6000000000000001,1.0,-2.4000000000000004,0.0,0.0,3,0,9,9,1,-42.0,1
16457,12775,6.000000000000001,6.000000000000001,1.0,9.0,0.0,3.0000000000000004,0.0,0.0,0.0,0.0,4.0,-1.2000000000000002,5.0,3.0000000000000004,10.0,3.0000000000000004,0.0,0.0,0.0,0.0,1,1,2,2,1,310.0,0
16458,5498,0.0,0.0,-0.6000000000000001,-4.800000000000001,0.0,0.0,-0.6000000000000001,-0.6000000000000001,0.0,2.0,0.0,-3.6000000000000005,1.0,-0.6000000000000001,-1.2000000000000002,3.0000000000000004,0.0,-0.6000000000000001,-0.6000000000000001,0.0,10,1,6,2,1,-7.0,1
16459,288,0.0,0.0,0.0,-5.4,-5.4,-0.6000000000000001,0.0,-3.6000000000000005,0.0,0.0,1.0,1.0,1.0,-5.4,-1.8000000000000003,2.0,-6.0,8.0,0.0,0.0,10,0,9,9,1,14.0,0
16460,10576,1.0,0.0,2.0,9.0,0.0,0.0,0.0,5.0,0.0,-0.6000000000000001,2.0,1.0,0.0,3.0000000000000004,-3.0,-3.6000000000000005,7.000000000000001,-1.2000000000000002,0.0,0.0,1,0,4,2,1,51.0,0
16461,6799,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6000000000000001,0.0,1.0,-3.0,0.0,2.0,-3.6000000000000005,3.0000000000000004,0.0,0.0,4,0,5,8,1,14.0,1
16462,18968,-1.2000000000000002,-1.8000000000000003,-0.6000000000000001,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,-0.6000000000000001,-0.6000000000000001,-1.2000000000000002,-2.4000000000000004,-0.6000000000000001,-0.6000000000000001,0.0,0.0,7.000000000000001,0.0,0.0,1,0,6,2,1,-27.0,0
16463,9804,0.0,1.0,-1.8000000000000003,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,-1.2000000000000002,2.0,-0.6000000000000001,-3.0,0.0,7.000000000000001,-3.0,0.0,0.0,3,0,3,9,1,30.0,0
16464,9480,0.0,-0.6000000000000001,-0.6000000000000001,0.0,0.0,0.0,4.0,-3.6000000000000005,0.0,-0.6000000000000001,1.0,2.0,-1.2000000000000002,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,3,3,1,3.0,1
16465,3913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000000000000001,10.0,1.0,0.0,-1.2000000000000002,0.0,0.0,1.0,1.0,6.000000000000001,-3.6000000000000005,0.0,0.0,8,0,6,9,1,9.0,0
16466,8536,0.0,-1.2000000000000002,0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,1.0,-0.6000000000000001,-0.6000000000000001,-1.8000000000000003,-0.6000000000000001,0.0,-0.6000000000000001,0.0,0.0,9,1,4,16,1,-2.0,1
16467,13879,0.0,-0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,2.0,-0.6000000000000001,0.0,-1.8000000000000003,-0.6000000000000001,1.0,0.0,-3.0,-0.6000000000000001,0.0,6,0,3,2,1,1.0,0
16468,10146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,-0.6000000000000001,3.0000000000000004,1.0,-0.6000000000000001,-0.6000000000000001,-1.2000000000000002,0.0,0.0,10,0,5,3,1,31.0,0
16469,8698,3.0000000000000004,1.0,0.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,-1.8000000000000003,1.0,-0.6000000000000001,5.0,0.0,-0.6000000000000001,0.0,2.0,1.0,0.0,8,1,4,2,1,88.0,0
16470,695,0.0,0.0,2.0,0.0,0.0,1.0,-1.8000000000000003,1.0,0.0,0.0,2.0,-1.2000000000000002,0.0,0.0,-2.4000000000000004,3.0000000000000004,0.0,2.0,0.0,9.0,7,1,9,5,1,21.0,1
16471,1936,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,1.0,-1.2000000000000002,-1.8000000000000003,3.0000000000000004,-0.6000000000000001,0.0,4.0,0.0,0.0,6,0,7,9,1,16.0,1
16472,4813,-1.2000000000000002,-1.8000000000000003,3.0000000000000004,-6.0,0.0,-0.6000000000000001,0.0,6.000000000000001,0.0,4.0,2.0,2.0,-2.4000000000000004,-1.8000000000000003,-0.6000000000000001,3.0000000000000004,0.0,-6.0,0.0,0.0,6,0,6,2,1,-52.0,1
16473,12449,0.0,0.0,-0.6000000000000001,-0.6000000000000001,0.0,-0.6000000000000001,-0.6000000000000001,0.0,10.0,-0.6000000000000001,1.0,-1.2000000000000002,0.0,-0.6000000000000001,1.0,0.0,-3.0,-0.6000000000000001,0.0,0.0,2,0,6,2,1,-10.0,0
16474,7261,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6000000000000001,2.0,0.0,-0.6000000000000001,0.0,4.0,1.0,5.0,3.0000000000000004,0.0,0.0,10,0,5,2,1,12.0,0
16475,1849,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6000000000000001,2.0,0.0,2.0,0.0,-1.8000000000000003,1.0,8.0,0.0,0.0,0.0,6,0,7,7,1,49.0,0
16476,18528,1.0,1.0,3.0000000000000004,-4.800000000000001,0.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,4.0,-0.6000000000000001,10.0,0.0,1.0,0.0,0.0,8,1,5,2,1,85.0,0
16477,15972,-0.6000000000000001,-0.6000000000000001,-1.2000000000000002,0.0,0.0,-0.6000000000000001,-0.6000000000000001,0.0,0.0,-1.2000000000000002,-1.8000000000000003,-1.2000000000000002,0.0,0.0,-1.2000000000000002,-6.0,-4.2,0.0,0.0,0.0,1,0,4,2,1,-27.0,1
16478,6959,1.0,2.0,1.0,0.0,0.0,3.0000000000000004,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.2000000000000002,7.000000000000001,-0.6000000000000001,1.0,-0.6000000000000001,0.0,0.0,8,0,5,8,1,30.0,0
16479,7458,0.0,0.0,0.0,10.0,10.0,0.0,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6,0,5,10,1,17.0,0
16480,18394,-1.2000000000000002,0.0,-1.8000000000000003,0.0,0.0,3.0000000000000004,-0.6000000000000001,0.0,0.0,-1.8000000000000003,-1.8000000000000003,-0.6000000000000001,-0.6000000000000001,2.0,-1.2000000000000002,-1.8000000000000003,0.0,-1.2000000000000002,-5.4,0.0,3,0,5,2,1,-22.0,0
16481,1950,1.0,1.0,-0.6000000000000001,0.0,-6.0,1.0,0.0,5.0,0.0,-0.6000000000000001,0.0,2.0,2.0,-0.6000000000000001,7.000000000000001,0.0,-3.6000000000000005,0.0,0.0,0.0,7,0,7,2,1,33.0,1
16482,2208,-0.6000000000000001,0.0,-1.2000000000000002,0.0,0.0,-0.6000000000000001,-0.6000000000000001,4.0,0.0,0.0,-1.8000000000000003,-1.8000000000000003,0.0,-1.8000000000000003,7.000000000000001,2.0,1.0,4.0,0.0,9.0,7,0,7,2,1,-4.0,1
16483,11834,4.0,1.0,3.0000000000000004,9.0,0.0,2.0,5.0,6.000000000000001,0.0,1.0,2.0,2.0,1.0,3.0000000000000004,4.0,4.0,1.0,9.0,10.0,0.0,1,0,8,8,1,196.0,0
16484,3536,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,2.0,-4.2,0.0,0.0,-4.800000000000001,0.0,0.0,3,0,6,9,1,13.0,1
16485,3361,-2.4000000000000004,-1.8000000000000003,-0.6000000000000001,0.0,0.0,-1.2000000000000002,-1.8000000000000003,1.0,-6.0,-2.4000000000000004,0.0,0.0,-1.8000000000000003,0.0,-1.8000000000000003,-0.6000000000000001,0.0,0.0,0.0,0.0,5,0,7,9,1,-62.0,1
16486,13993,2.0,3.0000000000000004,0.0,0.0,0.0,6.000000000000001,0.0,0.0,0.0,1.0,-1.2000000000000002,0.0,3.0000000000000004,2.0,3.0000000000000004,1.0,0.0,0.0,9.0,0.0,6,0,8,1,1,197.0,1
16487,9614,2.0,-0.6000000000000001,2.0,-5.4,0.0,1.0,1.0,0.0,0.0,0.0,-1.2000000000000002,3.0000000000000004,-0.6000000000000001,-3.0,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,9,0,3,2,1,123.0,0
16488,5388,0.0,0.0,-0.6000000000000001,-0.6000000000000001,0.0,0.0,-1.8000000000000003,-0.6000000000000001,0.0,-1.2000000000000002,-0.6000000000000001,-1.8000000000000003,0.0,-1.2000000000000002,-0.6000000000000001,0.0,-4.800000000000001,-0.6000000000000001,0.0,0.0,8,0,6,9,1,-34.0,1
16489,17567,0.0,1.0,-0.6000000000000001,0.0,0.0,4.0,0.0,-3.0,0.0,-0.6000000000000001,1.0,-1.8000000000000003,0.0,2.0,2.0,-2.4000000000000004,0.0,-1.8000000000000003,0.0,0.0,5,0,7,2,1,12.0,0
16490,15029,0.0,0.0,0.0,-5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,1.0,0.0,0.0,-0.6000000000000001,0.0,0.0,4,0,4,11,1,2.0,1
16491,1343,1.0,1.0,0.0,9.0,0.0,1.0,-0.6000000000000001,1.0,0.0,-1.8000000000000003,1.0,5.0,1.0,0.0,2.0,1.0,8.0,1.0,0.0,10.0,5,0,8,9,1,92.0,0
16492,1008,0.0,0.0,1.0,-6.0,0.0,0.0,1.0,0.0,0.0,-0.6000000000000001,3.0000000000000004,0.0,0.0,-1.8000000000000003,0.0,0.0,0.0,1.0,0.0,0.0,1,0,8,9,1,52.0,1
16493,12032,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.6000000000000005,0.0,0.0,0.0,-0.6000000000000001,-1.8000000000000003,1.0,1.0,-1.2000000000000002,1.0,0.0,-6.0,0.0,2,1,6,2,1,10.0,1
16494,8421,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-5.4,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,-1.2000000000000002,-1.2000000000000002,0.0,0.0,0.0,-5.4,1.0,-3.0,0.0,0.0,10,0,4,2,1,-25.0,1
16495,18085,-0.6000000000000001,3.0000000000000004,-1.2000000000000002,0.0,0.0,1.0,3.0000000000000004,-0.6000000000000001,0.0,0.0,-0.6000000000000001,0.0,3.0000000000000004,4.0,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,9,0,3,2,1,-6.0,1
16496,2083,-1.8000000000000003,0.0,-1.8000000000000003,0.0,0.0,-0.6000000000000001,-1.2000000000000002,0.0,0.0,0.0,-3.0,3.0000000000000004,0.0,-1.2000000000000002,-3.0,-5.4,0.0,0.0,-0.6000000000000001,0.0,7,0,7,15,1,-33.0,1
16497,1972,0.0,0.0,1.0,0.0,0.0,1.0,-0.6000000000000001,0.0,0.0,1.0,0.0,1.0,-0.6000000000000001,-0.6000000000000001,-2.4000000000000004,1.0,1.0,5.0,0.0,0.0,5,0,7,8,1,16.0,0
16498,7391,0.0,-0.6000000000000001,0.0,0.0,0.0,-1.8000000000000003,-0.6000000000000001,0.0,0.0,-1.2000000000000002,0.0,0.0,-0.6000000000000001,1.0,0.0,0.0,0.0,-1.8000000000000003,0.0,0.0,3,0,5,8,1,3.0,1
16499,19076,1.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6000000000000001,0.0,2.0,1.0,-1.8000000000000003,0.0,2.0,0.0,0.0,9,1,3,16,1,27.0,0
16500,5273,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,-0.6000000000000001,0.0,0.0,1.0,3.0000000000000004,-1.2000000000000002,-1.8000000000000003,0.0,0.0,10,0,6,8,1,-8.0,1
16501,4824,0.0,1.0,0.0,0.0,0.0,0.0,-2.4000000000000004,0.0,10.0,0.0,0.0,-1.8000000000000003,0.0,0.0,-4.2,0.0,0.0,-5.4,0.0,10.0,7,0,6,2,1,133.0,0
